produit	handle	rang	url	largeur	hauteur	texte_alternatif
Besace isotherme en asclépiade IMPARFAIT	besace-isotherme-en-asclepiade-imparfait	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LASCLAY_-_TOTE_BAG_-_GREEN_-_FRONT_38cfd782-0179-4d83-87c7-db9891e55447.png?v=1782265390	1638	2048	Besace isotherme en toile de coton vert kaki doublée de nylon, longues anses noires et bandoulière matelassée ajustable, écusson Lasclay cousu, isolant à la soie du Québec, parfaite pour la plage et les sorties de tous les jours.
Besace isotherme en asclépiade IMPARFAIT	besace-isotherme-en-asclepiade-imparfait	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LASCLAY-TOTEBAG-RED-FRONT_e43c053e-a5ae-4da4-b921-3a4ccd2bde50.png?v=1782265390	1638	2048	Besace isotherme en toile de coton rouge framboise doublée de nylon, anses noires et bandoulière matelassée ajustable, écusson Lasclay cousu, garnie d'isolant à la soie d'Amérique, spacieuse pour la plage comme pour tous les jours.
Besace isotherme en asclépiade IMPARFAIT	besace-isotherme-en-asclepiade-imparfait	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/2.png?v=1782265390	1024	1536	Homme marchant en rue porte à la main une besace isotherme noire en toile de coton doublée de nylon, anses et logo Lasclay, isolée à la soie d'asclépiade pour garder les boissons fraîches.
Besace isotherme en asclépiade IMPARFAIT	besace-isotherme-en-asclepiade-imparfait	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LASCLAY-TOTEBAG-YELLOW-FRONT_1de6dc0b-0d58-4c77-953e-a3e3992b399b.png?v=1782265390	1638	2048	Besace isotherme en toile de coton jaune moutarde doublée de nylon, anses noires et bandoulière matelassée ajustable, écusson Lasclay cousu, doublure isolante à la fibre d'asclépiade, vaste et solide pour la plage et le quotidien.
Besace isotherme en asclépiade IMPARFAIT	besace-isotherme-en-asclepiade-imparfait	8	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LASCLAY-TOTEBAG-PINK-FRONT_00367379-10b6-4c4d-871a-a4712a6a2ab6.png?v=1782265392	1638	2048	Besace isotherme en toile de coton rose poudré doublée de nylon, longues anses noires et bandoulière matelassée ajustable, écusson Lasclay cousu, doublure isolée à la soie du Québec, parfaite pour la plage et le quotidien.
Besace isotherme en asclépiade IMPARFAIT	besace-isotherme-en-asclepiade-imparfait	9	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/LASCLAY-TOTEBAG-BLACK-FRONT.png?v=1782265390	1638	2048	Besace isotherme en toile de coton noire doublée de nylon, anses et bandoulière ajustable amovible, écusson Lasclay cousu, doublure isolée à la soie d'asclépiade, sac de plage et de tous les jours.
Bombes semencières -  Fleurs indigènes	flower-seed-bombs	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay_Bombes_2024_10.png?v=1782265390	1638	2048	Bombes semencières d'asclépiade en boules de terreau, avec graines et jeunes fleurs, à déposer au sol pour aider le papillon monarque.
Bombes semencières -  Fleurs indigènes	flower-seed-bombs	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay_Bombes_2024_11.png?v=1782265390	1638	2048	Bombes semencières d'asclépiade en boules de terreau près de jeunes fleurs blanches et de graines, à semer facilement pour aider le papillon monarque.
Bombes semencières -  Fleurs indigènes	flower-seed-bombs	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay_Bombes_2024_3.png?v=1782265390	1638	2048	Bombe semencière d'asclépiade avec plusieurs pousses vertes émergées d'une boule de terreau, semis facile pour soutenir le monarque.
Bombes semencières -  Fleurs indigènes	flower-seed-bombs	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay_Bombes_2024_1_904433c6-a397-4cf3-8a3c-3ece60f98687.png?v=1782265390	1638	2048	Bombes semencières d'asclépiade alignées de profil, boules de terreau riches en graines pour faire fleurir la plante hôte du monarque.
Bombes semencières -  Fleurs indigènes	flower-seed-bombs	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay_Bombes_2024_192302a7-c9df-4a71-bcd0-e462e7e2eb83.png?v=1782265390	1638	2048	Dix bombes semencières d'asclépiade en boules de terreau, présentées en grille sur fond blanc, faciles à semer pour aider le monarque.
Bombes semencières -  Fleurs indigènes	flower-seed-bombs	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/DSC_0213.png?v=1782265390	1362	2048	Jeune pousse d'asclépiade sortant d'un monticule de terre à côté de bombes semencières, pour planter l'asclépiade et nourrir le papillon monarque.
Bombes semencières -  Fleurs indigènes	flower-seed-bombs	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/FR_Medicinal.png?v=1782265390	1152	1440	Carte d'information sur le mélange de plantes médicinales accompagnant l'asclépiade: millepertuis, échinacée, épilobe, agastache, monarde et autres, avec mise en garde d'usage.
Bombes semencières -  Fleurs indigènes	flower-seed-bombs	8	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/FR_Comestible.png?v=1782265390	1152	1440	Carte d'information sur le mélange de fleurs sauvages comestibles accompagnant l'asclépiade: épilobe, onagre, agastache, achillée, monarde et autres plantes sauvages.
Bombes semencières -  Fleurs indigènes	flower-seed-bombs	9	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/FR_Mellifere.png?v=1782265391	1152	1440	Abeille butinant une fleur, carte du mélange mellifère qui accompagne l'asclépiade: aster, onagre, agastache, monarde, échinacée et autres plantes à miel.
Bombes semencières -  Fleurs indigènes	flower-seed-bombs	10	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/FR_Revegetalisation.png?v=1782265391	1152	1440	Carte du mélange de semences de revégétalisation avec l'asclépiade: eupatoire, millepertuis, aster, verge d'or, monarde et autres fleurs sauvages dans une prairie.
Bombes semencières -  Fleurs indigènes	flower-seed-bombs	11	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/FR_Pollinisateurs.png?v=1782265450	1152	1440	Sphinx colibri butinant une fleur d'asclépiade rose, carte du mélange pour colibris et pollinisateurs: monarde, échinacée, verge d'or et autres espèces.
Bombes semencières -  Fleurs indigènes	flower-seed-bombs	12	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/FR_Milieux_humides.png?v=1782265450	1152	1440	Carte du mélange de semences pour milieux humides accompagnant l'asclépiade: hélénie, épilobe, héliopsis, verge d'or et autres, devant un jardin de pluie fleuri.
Bombes semencières - Asclépiade	milkweed-seed-bombs	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay_Bombes_2024_7.png?v=1782265390	1638	2048	Bombes semencières d'asclépiade en tas avec jeunes pousses et graines déposées à côté, prêtes à verdir le jardin pour le monarque.
Bombes semencières - Asclépiade	milkweed-seed-bombs	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay_Bombes_2024_9-Recupere.png?v=1782265390	1638	2048	Bombe semencière d'asclépiade germée parmi d'autres boules de terreau, jeune plant émergé, plante hôte essentielle du papillon monarque.
Bombes semencières - Asclépiade	milkweed-seed-bombs	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay_Bombes_2024_1.png?v=1782265391	1638	2048	Bombes semencières d'asclépiade vues de côté, deux rangées de boules de terreau prêtes à être déposées au jardin pour le monarque.
Bombes semencières - Asclépiade	milkweed-seed-bombs	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay_Bombes_2024_6.png?v=1782265390	1638	2048	Bombe semencière d'asclépiade germée, jeunes pousses vertes sortant d'une boule de terreau, première étape vers la plante du monarque.
Bombes semencières - Asclépiade	milkweed-seed-bombs	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay_Bombes_2024.png?v=1782265391	1638	2048	Dix bombes semencières d'asclépiade en boules de terreau, alignées sur fond blanc, prêtes à semer pour nourrir le papillon monarque.
Bombes semencières - Asclépiade	milkweed-seed-bombs	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/exaltata-25.jpg?v=1782265389	601	751	Fiche botanique de l'asclepiade tres grande (Asclepias exaltata) en fleurs blanches et vertes, vivace de sous-bois
Bombes semencières - Asclépiade	milkweed-seed-bombs	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/v2_Images_avec_texte_informatif-37.png?v=1782265390	600	750	Fiche d'information sur l'asclépiade de l'Arizona (Asclepias angustifolia), vivace aux fleurs blanches qui accueille le papillon monarque
Bombes semencières - Asclépiade	milkweed-seed-bombs	8	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Images_avec_texte_informatif-30.jpg?v=1772658960	1400	1751	Fiche de culture de l'asclépiade de l'Utah (Asclepias labriformis) aux fleurs blanches: vivace zones 3 à 8, plein soleil, sol sec et sableux, floraison de mai à août.
Bombes semencières - Asclépiade	milkweed-seed-bombs	9	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/FR_AsclepiadeIncarnate.png?v=1782265389	1153	1440	Papillon monarque posé sur une asclépiade incarnate rose (Asclepias incarnata), fiche de culture: vivace zone 3, sol humide, floraison de juin à août.
Bombes semencières - Asclépiade	milkweed-seed-bombs	10	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/FR_Asclepiade_Tubereuse_b832f9bb-16fd-4b48-8a84-df9a82314f79.png?v=1782265388	450	563	Fiche de culture de l'asclépiade tubéreuse (Asclepias tuberosa) aux fleurs oranges: vivace zone 3, plein soleil, sol sec et rocailleux, floraison de juin à août.
Bombes semencières - Asclépiade	milkweed-seed-bombs	11	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/FR_Asclepiade_commune_5a632487-26d4-45c9-903e-f4c55879e364.png?v=1782265389	1152	1440	Papillon monarque sur une asclépiade commune (Asclepias syriaca), fiche de culture: vivace rustique zone 2, plein soleil, fleurs roses, floraison de juin à août.
Bombes semencières - Asclépiade	milkweed-seed-bombs	12	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/FR_Asclepiade_Speciosa.png?v=1782265389	1152	1440	Fiche de culture de l'asclépiade Speciosa (Asclepias speciosa) aux fleurs roses et blanches étoilées: vivace rustique zone 2, plein soleil, floraison de juin à août.
Bombes semencières - Asclépiade	milkweed-seed-bombs	13	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Images_avec_texte_informatif_FR_Asclepiade_Tubereuse_copie.jpg?v=1776090590	1400	1751	Fiche de culture de l'asclépiade des Prairies (Asclepias sullivantii) aux fleurs roses: vivace zones 2 à 7, plein soleil, sol argileux, floraison de juin à août.
Bombes semencières - Asclépiade	milkweed-seed-bombs	14	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Images_avec_texte_informatif-28.jpg?v=1776090590	1400	1751	Fiche de culture de l'asclépiade verticillée (Asclepias verticillata) aux fleurs blanches avec une coccinelle: vivace zones 3 à 9, plein soleil, floraison de juillet à septembre.
Bombes semencières - Asclépiade	milkweed-seed-bombs	15	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Images_avec_texte_informatif-29.jpg?v=1772658960	1401	1751	Fiche de culture de l'asclépiade à feuilles étroites (Asclepias verticillata) aux fleurs blanches et roses: vivace zones 5 à 10, plein soleil, floraison de juin à octobre.
Bombes semencières - Asclépiade	milkweed-seed-bombs	16	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Images_avec_texte_informatif_FR_Asclepiade_commune_copie_7b79ebad-3800-4b10-b317-64dc3cbcaf79.jpg?v=1776090590	1401	1751	Fiche de culture de l'asclépiade verte (Asclepias viridis) aux fleurs vertes et mauves: vivace zones 4 à 9, plein soleil, sol sec, floraison de mai à juillet.
Boucles d'oreilles Asclepias (précommande)	boucles-oreilles-asclepias	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/BouclesAsclepiade1.jpg?v=1725129274	1554	1554	Boucles d'oreilles en argent en forme de fleur d'asclépiade, bijou réalisé par une joaillère québécoise, sur fond blanc.
Boucles d'oreilles Asclepias (précommande)	boucles-oreilles-asclepias	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/BouclesAsclepiade2.jpg?v=1725129274	1843	1843	Boucles d'oreilles fleur d'asclépiade en argent sterling, vue rapprochée, bijou d'inspiration locale, sur fond blanc.
Boucles d'oreilles Asclepias (précommande)	boucles-oreilles-asclepias	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/BouclesAsclepiade3.jpg?v=1725129274	1843	1843	Boucles d'oreilles fleur d'asclépiade en argent, moulage précis de la fleur, bijou québécois, sur fond blanc.
Boucles d'oreilles Asclepias (précommande)	boucles-oreilles-asclepias	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/BouclesAsclepiade4.jpg?v=1725129274	1634	1634	Boucles d'oreilles fleur d'asclépiade en argent sterling, autre angle, cadeau nature, sur fond blanc.
Boucles d'oreilles Asclepias (précommande)	boucles-oreilles-asclepias	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/seed4.jpg?v=1782265389	2048	2048	Paire de boucles d'oreilles Lasclay en argent en forme de graine d'asclépiade, fines puces à tige sur fond clair
Boucles d'oreilles Asclepias (précommande)	boucles-oreilles-asclepias	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/seed3.jpg?v=1782265389	2048	2048	Deux paires de boucles d'oreilles Lasclay en argent en forme de graine d'asclépiade, petites puces à tige sur fond clair
Boucles d'oreilles Asclepias (précommande)	boucles-oreilles-asclepias	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/seed5.jpg?v=1782265389	2048	2048	Petites boucles d'oreilles Lasclay en argent en forme de graine d'asclépiade posées sur le bout des doigts, pour montrer leur échelle
Boucles d'oreilles Asclepias (précommande)	boucles-oreilles-asclepias	8	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/seed8.jpg?v=1782265390	2048	2048	Boucles d'oreilles Lasclay en argent en forme de graine d'asclépiade avec leurs fermoirs, vues de profil sur fond clair
Boucles d'oreilles Asclepias (précommande)	boucles-oreilles-asclepias	9	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/seed9.jpg?v=1782265389	2048	2048	Gros plan d'une paire de boucles d'oreilles Lasclay en argent en forme de graine d'asclépiade avec poussettes
Cache-cou d'asclépiade	neckwarmer	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/cc_vert.png?v=1782265332	1536	2048	Cache-cou vert forêt matelassé à motif ondulé, isolé à la soie d'asclépiade, présenté à plat
Cache-cou d'asclépiade	neckwarmer	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/ccgrisfonce-procheattache.jpg?v=1770319011	1536	2048	Gros plan de mains ajustant le cordon de serrage d'un cache-cou gris foncé marbré isolé à l'asclépiade, étiquette Lasclay visible
Cache-cou d'asclépiade	neckwarmer	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/2cc_gris_fonc_-_Copie.jpg?v=1770319011	1536	1229	Cache-cou tubulaire gris foncé marbré en viscose de bambou, matelassé de surpiqûres ondulées, isolé à la soie d'asclépiade, doux au cou et chaud pour l'hiver québécois.
Cache-cou d'asclépiade	neckwarmer	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/ccgrisfonce-angle.jpg?v=1770319011	1536	2048	Cache-cou gris foncé marbré matelassé à cordon de serrage, isolé à la soie d'asclépiade, vu de trois quarts avec étiquette Lasclay
Cache-cou d'asclépiade	neckwarmer	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/2cc_gris_pale.jpg?v=1770319011	1536	1229	Cache-cou tubulaire gris pâle marbré en viscose de bambou, matelassé de surpiqûres ondulées, isolé à la soie du Québec, doux au cou et coupe-vent pour l'hiver.
Cache-cou d'asclépiade	neckwarmer	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/IMG_1239-2.png?v=1782265333	1639	2048	Personne en hiver portant une tuque grise et un cache-cou gris foncé marbré Lasclay isolé à la soie d'asclépiade remonté sur le visage, contre le froid.
Cache-cou d'asclépiade	neckwarmer	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/GIF-cache-cou-lasclay.gif?v=1770239293	491	614	Animation du cache-cou matelassé en asclépiade de Lasclay, chaud pour l'hiver même en Arctique
Cache-cou d'asclépiade	neckwarmer	8	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/2cc_noir.jpg?v=1770319011	1536	1229	Cache-cou tubulaire noir en viscose de bambou matelassé de surpiqûres ondulées, isolé à la soie d'asclépiade, doux au cou et chaud pour les grands froids québécois.
Cache-cou d'asclépiade	neckwarmer	9	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/bandeaugriscontexte.jpg?v=1782265390	1350	1800	Femme de profil portant un bandeau cache-oreilles torsadé et un cache-cou Lasclay assortis en viscose de bambou gris pâle, garnis de soie d'asclépiade, sur un sentier bordé d'arbres aux teintes d'automne.
Cache-cou d'asclépiade	neckwarmer	10	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Cache-cou.png?v=1782265332	618	773	Cache-cou matelassé gris foncé marbré en viscose de bambou, surpiqûres ondulées et étiquette Lasclay cousue, plié pour la montrer, isolé à la soie d'asclépiade, chaud et coupe-vent.
Cache-cou d'asclépiade	neckwarmer	11	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/2cc_gris_fonce_-_dessus_4e643c8d-8917-43ea-94e1-f7583a410525.jpg?v=1770239293	1536	1229	Cache-cou gris foncé marbré en viscose de bambou posé à plat, matelassage ondulé en trois bandes, isolant à la fibre d'asclépiade, léger et chaud sous la tuque ou le manteau.
Cache-cou d'asclépiade	neckwarmer	12	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/2cc_orange.jpg?v=1770239293	1536	1229	Cache-cou tubulaire orange rouille en viscose de bambou, matelassé de surpiqûres en vagues, isolé à la fibre d'asclépiade, doux au cou et chaud pour l'hiver québécois.
Cache-cou d'asclépiade  - ancienne version non-ajustable	cache-cou-dasclepiade-imparfait	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/2cc_gris_fonce_-_dessus_4e643c8d-8917-43ea-94e1-f7583a410525.jpg?v=1770239293	1536	1229	Cache-cou gris foncé marbré en viscose de bambou posé à plat, matelassage ondulé en trois bandes, isolant à la fibre d'asclépiade, léger et chaud sous la tuque ou le manteau.
