id,date_premier_courriel,mois,theme,sous_theme,bogue,langue,pays,no_commande,date_commande,delai_jours,etiquettes,sujet
2f20c996-d67c-49c9-a878-7624d55fea92,2025-09-08,2025-09,suivi_livraison,,,fr,CA,L-38190,2025-07-30,40,Support/🚚Suivi d'expédition,Re: Une commande L-38190 est en transit
d3cd0137-d4b1-4e3c-923c-1162566c03e4,2025-09-21,2025-09,suivi_livraison,,,en,,,,,Support/🚚Suivi d'expédition|Support/Réponses / Responses/EN/🚚Tracking / shipping/USA graines shipping,Re: Order status
d038f240-d71b-4d04-bc2a-322c5023a4ae,2025-09-20,2025-09,suivi_livraison,,,en,US,L-38814,2025-09-06,14,Support/🚚Suivi d'expédition|Support/Réponses / Responses/EN/🚚Tracking / shipping/USA graines shipping,Re: Fw: A shipment from order L-38814 is on the way
002b42c9-5434-4c92-8b15-01c65a4d4250,2025-09-27,2025-09,reponse_marketing,,,fr,,,,,Marketing/Supression de Klaviyo,Re: Prévente 2025 - Un succès renouvelé
8705ca50-3f7d-451e-9b9f-b84770ded014,2025-09-18,2025-09,reponse_marketing,,,en,,,,,Marketing/Supression de Klaviyo,New SMS to Lasclay from Stephen Wigginton MD +1 (817) 726-9560
d1003cfb-63ff-4ebb-9b8f-27b90e201d1d,2025-11-02,2025-11,suivi_livraison,,,en,,,,,Support/USA|Support/Réponses / Responses/EN/🚚Tracking / shipping/USA graines shipping,Re: Milkweed products end of season sale
efb2f035-ec9f-4045-99d7-8692af2dada1,2026-02-23,2026-02,question_pre_achat,,,fr,,,,,Support/⚡ Ventes - info pré-achat,RE: Demande d'info
d7d0922d-7daa-4392-9d88-202a69140c89,2026-01-24,2026-01,question_pre_achat,taille,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Mitaine aimée et perdue…
d91f8a11-63a3-490d-9699-b75139df4221,2026-01-19,2026-01,question_pre_achat,delai_expedition,,fr,,L-41863,2025-11-24,56,Support/⚡ Ventes - info pré-achat,Re: Suivi de commande de avant Noël
08ce1f80-b9de-4aa2-8b86-e2e29c9f4e72,2026-01-24,2026-01,question_pre_achat,prix,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Problème avec la promo
b84e5d3f-c775-48c9-8a0d-7e90bda21ca0,2026-01-19,2026-01,question_pre_achat,chaleur_performance,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Isolant au mètre
e5f0b779-cb36-4205-9280-31e737704c7f,2026-01-17,2026-01,question_pre_achat,,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Températures pour Mitaines urbaines.
f263d074-9b46-43c0-a948-2c8afcdc1d30,2026-01-09,2026-01,question_pre_achat,taille,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Mitaine bebe
68148869-6b42-4975-a06f-9a6d6436553f,2026-01-08,2026-01,question_pre_achat,,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Mitaines
8925bcbd-20d1-44ae-9904-3f85a50bad30,2026-01-01,2026-01,question_pre_achat,taille,,en,,,,,Support/⚡ Ventes - info pré-achat,Re: Mitten sizing
128d190c-d36e-40da-b944-9bca8ed89171,2025-12-03,2025-12,question_pre_achat,chaleur_performance,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Mitaine
5c336a89-d9ca-4b78-8dc5-bbc3aaccceaa,2025-12-01,2025-12,question_pre_achat,,panier,en,,,,,Support/⚡ Ventes - info pré-achat,Re: Try to place order but system tells me cart is empty
1f51d4cf-a58b-4f61-a374-676502718dc7,2026-02-08,2026-02,question_pre_achat,chaleur_performance,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Caractéristques isolante - l'asclépiade et autre question
aea5cab6-290b-402a-bcef-a1f0a88f7877,2026-02-22,2026-02,question_pre_achat,,,en,,,,,Support/⚡ Ventes - info pré-achat,Message from Robin Chandler Vitulle
8a0c5340-ae7e-47bb-a5fd-8e7e45d39bc2,2026-02-22,2026-02,question_pre_achat,,,en,,,,,Support/⚡ Ventes - info pré-achat,Message from Charlene Muse
217694a7-c34d-40b3-9830-d9ebd58ac6b3,2026-02-01,2026-02,question_pre_achat,,,fr,,,,,Support/⚡ Ventes - info pré-achat,Message from Vézina Steeve
1f89df36-e8c8-44d6-ae22-f995ceb0bb34,2025-12-27,2025-12,question_pre_achat,taille|chaleur_performance|prix,,fr,,,,,Support/⚡ Ventes - info pré-achat,Message from Lasclay
b76e6697-3896-4712-ad91-74df23efbd4d,2026-02-14,2026-02,question_pre_achat,chaleur_performance,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Manteau
65e7947d-6043-4e00-b126-6ee06c02b131,2026-02-18,2026-02,question_pre_achat,,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Merci de ton soutien
7df0c93f-5072-4f52-932c-3b491f96aede,2025-11-14,2025-11,question_pre_achat,taille,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Mitaines
c2369bb5-756d-46ab-8c60-bd0411c94cd4,2025-11-23,2025-11,question_pre_achat,,,fr,,,,,Support/⚡ Ventes - info pré-achat,Message from Isabelle Cartier
4a62ab86-ce71-4123-87ca-7274f0c426a4,2025-12-03,2025-12,question_pre_achat,,,fr,,,,,Support/⚡ Ventes - info pré-achat,Commande
362d5b4e-befb-4808-9a2c-9ab0403dfbe1,2025-11-22,2025-11,question_pre_achat,taille,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Retour
6a13c7ac-f559-4fdb-878d-4cd5262f4c98,2025-11-20,2025-11,question_pre_achat,chaleur_performance,,fr,,,,,Support/⚡ Ventes - info pré-achat,Message from Lasclay
21d47c13-5186-4cb4-a748-ebaa08362519,2025-11-05,2025-11,question_pre_achat,origine_fabrication,,fr,,,,,Support/⚡ Ventes - info pré-achat,Message from Lasclay
97e13dec-077a-4f51-a939-7c67374315e7,2025-11-24,2025-11,question_pre_achat,delai_expedition,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: renseignement sur délais de commande
174c42dd-0622-4cea-bfe8-61e1f5258f80,2025-11-23,2025-11,question_pre_achat,,,en,,,,,Support/⚡ Ventes - info pré-achat,Re: Try Milkweed Products: you could win the trip of a lifetime 🦋
8bb173e3-039f-46a4-ade2-40605fc85066,2025-11-29,2025-11,question_pre_achat,,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Suivi de commande - forte demande
dc563815-1e14-4fea-aa9a-5dcd15f064e1,2025-11-28,2025-11,question_pre_achat,,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Suivi de commande - forte demande
543830f3-35da-46a6-b2bc-192a29ad767f,2025-11-28,2025-11,question_pre_achat,,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Suivi de commande - forte demande
3324d832-cbc0-41de-a3c4-ebd8ce82040e,2025-11-27,2025-11,question_pre_achat,taille,,fr,,,,,Support/⚡ Ventes - info pré-achat,Message from Lorraine Grégoire
ea1de709-f104-40d0-9e43-b0ee9c96af0e,2025-11-10,2025-11,question_pre_achat,taille|compatibilite,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Merci énormément pour votre commande
b86a72b8-65af-4151-81b1-bc7a3387dca4,2025-11-19,2025-11,question_pre_achat,,,fr,,,,,Support/⚡ Ventes - info pré-achat,Message from Françoise Lavoie
c974cffc-65b7-4df2-8e1f-c9c23c1a1572,2025-10-22,2025-10,question_pre_achat,taille,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Taille de mitaines
06783145-4fa0-4304-a027-23df4f1d089d,2025-10-22,2025-10,question_pre_achat,taille,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Taille pour cache-cou
0e682bbc-0111-4b57-ab81-4ea92d78d6b2,2025-10-15,2025-10,question_pre_achat,delai_expedition|prix,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Commande refusée?
56fd18ff-87d1-4c20-b7db-449b56618b67,2025-10-09,2025-10,question_pre_achat,delai_expedition|prix,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Validation stock
4da1f32a-d5cc-4a5c-9ae1-a516172a6aac,2025-10-08,2025-10,question_pre_achat,taille,,en,,,,,Support/⚡ Ventes - info pré-achat,Message from Beth Stinson
22035c39-3f4a-45cf-b6e5-c83c565a8b44,2025-09-20,2025-09,question_pre_achat,taille|chaleur_performance|delai_expedition|prix,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Prévente 2025 - Un succès renouvelé
76558c03-6896-49d1-8238-01e84fbcb850,2025-09-08,2025-09,question_pre_achat,points_de_vente,,fr,,,,,Support/⚡ Ventes - info pré-achat,Re: Coussin d'assise thermal
ba82fff0-9864-46b2-a0ca-a0dc0d75a5ed,2025-09-20,2025-09,retour_echange_remboursement,,,fr,,,,,Support/Visite de l'atelier,Re: Visite de votre usine
6c48b960-48a5-44b4-a8dc-b8b3c5474a4b,2025-12-01,2025-12,suivi_livraison,,,fr,,,,,XPRESS MANTEAU,Re: Suivi de ta précommande de manteau d'asclépiade
9e8d093e-b7b8-4dfd-93e3-fd2ee686ea7e,2025-11-19,2025-11,douane_international,,,fr,,,,,XPRESS MANTEAU,Re : Suivi de ta précommande de manteau d'asclépiade
60fcd5b8-219e-4f3d-9f2a-c16d39586df8,2025-11-18,2025-11,suivi_livraison,,,fr,,,,,XPRESS MANTEAU,Re: Suivi de ta précommande de manteau d'asclépiade
2071645e-dba3-4a05-a968-7ae7bbd23f16,2025-11-20,2025-11,suivi_livraison,,,en,,,,,XPRESS MANTEAU,RE: Suivi de ta précommande de manteau d'asclépiade
1a1cb36f-2577-4cbd-b30e-13f4c334db2a,2025-11-19,2025-11,question_pre_achat,delai_expedition,,fr,,,,,XPRESS MANTEAU,Re: Suivi de ta précommande de manteau d'asclépiade
c0401fb9-4e8d-4398-b135-35f373b56b61,2025-11-19,2025-11,suivi_livraison,,,fr,,,,,XPRESS MANTEAU,Re: Suivi de ta précommande de manteau d'asclépiade
340fe0d7-a3e7-4caa-b50d-d854eb46cc7e,2025-11-18,2025-11,suivi_livraison,,,fr,,,,,XPRESS MANTEAU,Re: Suivi de ta précommande de manteau d'asclépiade
